id,region,sexo,tramo_etario,informalidad,ganancia_final,tramos_ganancias,nivel_educativo,lugar_trabajo,financiamiento_inicial,motivacion
34900857,Metropolitana,Hombre,35 a 44 años,Formal,600000.0,$300.001 a $600.000,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
19416281,Metropolitana,Hombre,35 a 44 años,Informal,83333.3333333333,$0 a $300.000,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
33982327,Valparaíso,Mujer,65 años o más,Informal,240000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
55106860,Valparaíso,Hombre,55 a 64 años,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades)
27517671,Metropolitana,Mujer,25 a 34 años,Informal,90000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Complementar ingresos
67010849,La Araucanía,Hombre,45 a 54 años,Informal,125000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Financiamiento formal (Bancos/Instituciones),Tradición familiar
25684981,La Araucanía,Hombre,45 a 54 años,Informal,600000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
82013339,La Araucanía,Mujer,65 años o más,Formal,300000.0,$0 a $300.000,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
73022801,La Araucanía,Hombre,65 años o más,Informal,35000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
42275467,Antofagasta,Hombre,35 a 44 años,Formal,2500000.0,$1.500.001 a $2.500.000,Superior completa (IP/CFT),En su propio hogar,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades)
22672639,Antofagasta,Mujer,45 a 54 años,Formal,450000.0,$0 a $300.000,Media completa,En su propio hogar,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
27245723,Los Lagos,Hombre,25 a 34 años,Informal,200000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
45695990,Los Ríos,Hombre,35 a 44 años,Formal,1000000.0,$300.001 a $600.000,Superior completa (IP/CFT),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
77665755,La Araucanía,Hombre,45 a 54 años,Informal,500000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
55746853,Metropolitana,Hombre,15 a 24 años,Formal,200000.0,$0 a $300.000,Media completa,Otro lugar fijo fuera del hogar,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
19831605,Metropolitana,Mujer,45 a 54 años,Informal,130000.0,$0 a $300.000,Media completa,Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
30606781,Maule,Mujer,25 a 34 años,Formal,450000.0,$0 a $300.000,Superior completa (IP/CFT),En su propio hogar,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia)
73119719,Maule,Mujer,65 años o más,Informal,50000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Tradición familiar
66060295,Valparaíso,Mujer,65 años o más,Informal,25000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
15615089,Biobío,Mujer,65 años o más,Informal,120000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Tradición familiar
27598106,Valparaíso,Mujer,35 a 44 años,Formal,500000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
18853779,Metropolitana,Hombre,65 años o más,Formal,120000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
25620688,Metropolitana,Mujer,35 a 44 años,Informal,50000.0,$0 a $300.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
61064746,Metropolitana,Hombre,55 a 64 años,Informal,300000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
60920030,Maule,Mujer,45 a 54 años,Informal,200000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
17707220,Biobío,Hombre,65 años o más,Formal,100000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades)
85202438,Maule,Mujer,55 a 64 años,Formal,300000.0,$0 a $300.000,Media completa,Local/Oficina/Taller establecido,Subsidios públicos / Fondos del Estado,Tradición familiar
23014551,Maule,Hombre,55 a 64 años,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
44097231,Valparaíso,Hombre,55 a 64 años,Formal,350000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
77659411,Los Ríos,Mujer,45 a 54 años,Formal,700000.0,$300.001 a $600.000,Media completa,En el hogar del cliente,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia)
54518732,Valparaíso,Hombre,45 a 54 años,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
39851804,Valparaíso,Mujer,25 a 34 años,Informal,90000.0,$0 a $300.000,Sin instrucción / Básica incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
49544001,Coquimbo,Hombre,55 a 64 años,Informal,350000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
45981971,Maule,Hombre,35 a 44 años,Formal,900000.0,$300.001 a $600.000,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
29088275,Maule,Mujer,15 a 24 años,Informal,20000.0,$0 a $300.000,Media completa,Predio agrícola,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades)
30053578,Biobío,Hombre,35 a 44 años,Informal,700000.0,$300.001 a $600.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Tradición familiar
51863040,O'Higgins,Hombre,65 años o más,Informal,-300000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
75888472,Metropolitana,Hombre,55 a 64 años,Formal,14773000.0,Más de $2.500.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
44254523,Los Lagos,Mujer,25 a 34 años,Formal,100000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Predio agrícola,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades)
58767530,Metropolitana,Hombre,25 a 34 años,Informal,400000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
87313843,Aysén,Hombre,25 a 34 años,Formal,50000.0,$0 a $300.000,Media completa,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
62906225,Metropolitana,Mujer,45 a 54 años,Informal,200000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
61613046,Metropolitana,Hombre,45 a 54 años,Informal,900000.0,$300.001 a $600.000,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
47762461,Metropolitana,Mujer,35 a 44 años,Formal,2000000.0,$1.000.001 a $1.500.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
29387523,Arica y Parinacota,Mujer,45 a 54 años,Informal,35000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
20619903,Arica y Parinacota,Mujer,65 años o más,Informal,30000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
77388111,Biobío,Mujer,35 a 44 años,Formal,600000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
85425878,Metropolitana,Hombre,25 a 34 años,Formal,780000.0,$300.001 a $600.000,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
56088684,Tarapacá,Hombre,65 años o más,Informal,1500000.0,$600.001 a $1.000.000,Básica completa / Media incompleta,Vehículo,Financiamiento formal (Bancos/Instituciones),Tradición familiar
30354897,Tarapacá,Hombre,35 a 44 años,Informal,1500000.0,$600.001 a $1.000.000,Media completa,Predio agrícola,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
73048971,Maule,Mujer,25 a 34 años,Informal,120000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Vehículo,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia)
71812733,Maule,Mujer,45 a 54 años,Formal,200000.0,$0 a $300.000,Superior completa (IP/CFT),En la vía pública / Kiosco,Solo ahorros/recursos propios,Tradición familiar
72486921,Biobío,Hombre,35 a 44 años,Formal,800000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
65159734,Biobío,Hombre,55 a 64 años,Informal,533333.333333333,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
67448301,Antofagasta,Hombre,65 años o más,Formal,350000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
40114400,Antofagasta,Hombre,25 a 34 años,Formal,200000.0,$0 a $300.000,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
60268526,Metropolitana,Hombre,55 a 64 años,Informal,600000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
23113530,Los Lagos,Hombre,25 a 34 años,Formal,100000.0,$0 a $300.000,Media completa,En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
72232577,Metropolitana,Hombre,45 a 54 años,Formal,3500000.0,Más de $2.500.000,Superior completa (Universitaria o más),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
38794986,La Araucanía,Hombre,45 a 54 años,Formal,900000.0,$300.001 a $600.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
23051625,Biobío,Hombre,55 a 64 años,Formal,2000000.0,$1.000.001 a $1.500.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
49425191,Valparaíso,Mujer,35 a 44 años,Formal,100000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
62170650,Metropolitana,Hombre,25 a 34 años,Informal,1200000.0,$600.001 a $1.000.000,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
80107680,O'Higgins,Hombre,65 años o más,Informal,224000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
53238646,O'Higgins,Mujer,35 a 44 años,Formal,-70000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
68792645,La Araucanía,Mujer,45 a 54 años,Formal,6000000.0,Más de $2.500.000,Media completa,En su propio hogar,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia)
46116250,La Araucanía,Hombre,45 a 54 años,Informal,1120000.0,$600.001 a $1.000.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
45757531,Biobío,Hombre,55 a 64 años,Informal,250000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
26996259,Antofagasta,Hombre,55 a 64 años,Informal,350000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
20946795,Biobío,Hombre,55 a 64 años,Informal,1000000.0,$300.001 a $600.000,Básica completa / Media incompleta,Obra en construcción,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
59387271,Valparaíso,Hombre,65 años o más,Informal,250000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
14810214,Metropolitana,Hombre,65 años o más,Formal,1500000.0,$600.001 a $1.000.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Tradición familiar
35189826,Ñuble,Mujer,55 a 64 años,Informal,70000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
59855968,Ñuble,Hombre,65 años o más,Formal,600000.0,$300.001 a $600.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
70358006,Metropolitana,Mujer,45 a 54 años,Formal,500000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
75891585,Coquimbo,Hombre,55 a 64 años,Informal,800000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
31261610,Coquimbo,Hombre,55 a 64 años,Formal,750000.0,$300.001 a $600.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar
52800734,Metropolitana,Hombre,55 a 64 años,Formal,300000.0,$0 a $300.000,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
70306513,Ñuble,Mujer,25 a 34 años,Formal,180000.0,$0 a $300.000,Superior completa (IP/CFT),Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
42998945,Coquimbo,Mujer,25 a 34 años,Formal,300000.0,$0 a $300.000,Superior completa (IP/CFT),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
21555574,Metropolitana,Mujer,25 a 34 años,Informal,90000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
38335729,Metropolitana,Hombre,25 a 34 años,Formal,250000.0,$0 a $300.000,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
65078807,Metropolitana,Mujer,55 a 64 años,Informal,30000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
15209229,Metropolitana,Mujer,55 a 64 años,Formal,4500000.0,Más de $2.500.000,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
45233491,Metropolitana,Hombre,45 a 54 años,Formal,3000000.0,Más de $2.500.000,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
66677775,Coquimbo,Mujer,45 a 54 años,Formal,-104999.0,$0 a $300.000,Superior completa (IP/CFT),Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
34150200,Arica y Parinacota,Mujer,35 a 44 años,Informal,160000.0,$0 a $300.000,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
60717019,Los Lagos,Hombre,45 a 54 años,Formal,900000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
27457447,Valparaíso,Mujer,45 a 54 años,Informal,90000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia)
44433261,Valparaíso,Hombre,55 a 64 años,Formal,925000.0,$300.001 a $600.000,Media completa,En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades)
22074469,Valparaíso,Mujer,35 a 44 años,Formal,250000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
40631418,Valparaíso,Hombre,45 a 54 años,Informal,550000.0,$300.001 a $600.000,Media completa,En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
35408417,Valparaíso,Mujer,35 a 44 años,Informal,100000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
29624248,La Araucanía,Mujer,55 a 64 años,Informal,5000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
65915085,Biobío,Mujer,55 a 64 años,Informal,160000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
80119664,Valparaíso,Mujer,55 a 64 años,Informal,300000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
78534786,Ñuble,Hombre,25 a 34 años,Informal,400000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
44356811,Aysén,Hombre,55 a 64 años,Informal,1000000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
19072988,Los Ríos,Mujer,65 años o más,Informal,200000.0,$0 a $300.000,Sin instrucción / Básica incompleta,En la vía pública / Kiosco,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
48968957,Valparaíso,Hombre,25 a 34 años,Informal,730000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
29380134,Valparaíso,Hombre,45 a 54 años,Formal,84000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
66260036,Valparaíso,Mujer,45 a 54 años,Formal,300000.0,$0 a $300.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
13584729,Ñuble,Hombre,45 a 54 años,Formal,375000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
73613615,Metropolitana,Mujer,35 a 44 años,Informal,100000.0,$0 a $300.000,Sin instrucción / Básica incompleta,Predio agrícola,Préstamos de familiares/amigos,Tradición familiar
71803328,Biobío,Hombre,45 a 54 años,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
85040872,Coquimbo,Hombre,45 a 54 años,Informal,150000.0,$0 a $300.000,Media completa,En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
54281343,Coquimbo,Mujer,65 años o más,Informal,-159332.0,$0 a $300.000,Superior completa (IP/CFT),Local/Oficina/Taller establecido,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
52941352,Aysén,Mujer,65 años o más,Formal,75000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
79501033,Metropolitana,Hombre,35 a 44 años,Informal,800000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Otra razón
24328361,Aysén,Hombre,35 a 44 años,Formal,300000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
49211976,Metropolitana,Mujer,55 a 64 años,Informal,80000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
25528741,Los Lagos,Hombre,65 años o más,Informal,40000.0,$0 a $300.000,Básica completa / Media incompleta,En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
31585210,Metropolitana,Hombre,35 a 44 años,Formal,800000.0,$300.001 a $600.000,Superior completa (IP/CFT),No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Otra razón
41802127,Los Ríos,Hombre,55 a 64 años,Formal,450000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
64871076,Los Ríos,Mujer,65 años o más,Informal,400000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
21757547,Arica y Parinacota,Mujer,55 a 64 años,Informal,50000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
37124108,Valparaíso,Hombre,65 años o más,Informal,150000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
33405775,La Araucanía,Mujer,35 a 44 años,Informal,550000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
58371010,Biobío,Mujer,45 a 54 años,Informal,140000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
65844043,La Araucanía,Hombre,15 a 24 años,Formal,400000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
50076114,Biobío,Hombre,65 años o más,Formal,300000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Complementar ingresos
77106772,Maule,Mujer,35 a 44 años,Informal,35000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Otro lugar fijo fuera del hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
20177143,Metropolitana,Hombre,45 a 54 años,Formal,1500000.0,$600.001 a $1.000.000,Superior completa (Universitaria o más),Otro lugar fijo fuera del hogar,Financiamiento formal (Bancos/Instituciones),Complementar ingresos
66728908,Los Lagos,Mujer,35 a 44 años,Formal,600000.0,$300.001 a $600.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
34476757,Los Ríos,Mujer,65 años o más,Informal,400000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
27157098,Coquimbo,Mujer,35 a 44 años,Formal,400000.0,$0 a $300.000,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
60581257,Coquimbo,Hombre,55 a 64 años,Formal,1623000.0,$1.000.001 a $1.500.000,Básica completa / Media incompleta,Obra en construcción,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
40621041,O'Higgins,Hombre,35 a 44 años,Formal,600000.0,$300.001 a $600.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
83074969,Biobío,Mujer,25 a 34 años,Informal,20000.0,$0 a $300.000,Media completa,Otro lugar fijo fuera del hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
61882366,Tarapacá,Mujer,55 a 64 años,Informal,350000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
60141214,Metropolitana,Hombre,45 a 54 años,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Subsidios públicos / Fondos del Estado,Otra razón
33177947,Arica y Parinacota,Mujer,55 a 64 años,Informal,100000.0,$0 a $300.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
54118273,Biobío,Hombre,25 a 34 años,Formal,2200000.0,$1.500.001 a $2.500.000,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
17857532,Biobío,Hombre,55 a 64 años,Formal,300000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
28561150,O'Higgins,Hombre,65 años o más,Informal,0.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
67114738,Metropolitana,Hombre,45 a 54 años,Formal,800000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
77008380,La Araucanía,Hombre,45 a 54 años,Informal,30000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
79323931,La Araucanía,Hombre,65 años o más,Informal,265000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar
